p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	0.855190309006637	0.53	0.15	0	0	LAMA5
0	0.854128572456364	0.476	0.102	0	0	DIPK1B
0	0.845390744775112	0.602	0.233	0	0	GRASP
0	0.843500376638555	0.934	0.722	0	0	GUK1
0	0.841707003721578	0.389	0.031	0	0	CNTNAP3B
0	0.841102494554892	0.418	0.058	0	0	MET
0	0.840942966733274	0.472	0.091	0	0	FGD5
0	0.839095525612635	0.995	0.911	0	0	ITM2B
0	0.837906100935754	0.436	0.053	0	0	RAPGEF3
0	0.834951800927038	0.563	0.216	0	0	AKR1C3
0	0.833978089290581	0.931	0.592	0	0	CAVIN1
0	0.831812125645	0.383	0.059	0	0	MPZL2
0	0.831583674597503	0.458	0.12	0	0	SEMA6A
0	0.827375112743453	0.555	0.192	0	0	MAP3K11
0	0.812079438021541	0.995	0.844	0	0	HLA-B
0	0.811341554910621	0.422	0.061	0	0	TSPAN12
0	0.800809993048666	0.491	0.113	0	0	ARHGAP31
0	0.795490969073481	0.702	0.282	0	0	ITM2A
0	0.788441105066309	0.391	0.056	0	0	SOX7
0	0.781672783716258	0.47	0.148	0	0	FOXC1
0	0.78151786008407	0.432	0.06	0	0	RASIP1
0	0.779381155889005	0.384	0.036	0	0	LRATD2
0	0.778528511025443	0.627	0.26	0	0	AFDN
0	0.775366735478497	0.497	0.138	0	0	ANKRD29
0	0.771904267307268	0.34	0.024	0	0	ELOVL7
0	0.769581960119246	0.465	0.117	0	0	EVA1C
0	0.762591810243401	0.416	0.053	0	0	C1orf115
0	0.761228105687716	0.392	0.082	0	0	PLCB4
0	0.757417055878073	0.331	0.064	0	0	CNKSR3
0	0.75615879754758	0.395	0.063	0	0	HHEX
0	0.75084026442519	0.353	0.064	0	0	TNFRSF10D
0	0.748754965204936	0.413	0.066	0	0	SHE
0	0.747409774204477	0.441	0.129	0	0	ZNF521
0	0.744937052224013	0.969	0.801	0	0	MYL12A
0	0.738138998341103	0.45	0.067	0	0	STAB1
0	0.734708563817501	0.414	0.066	0	0	KANK3
0	0.729291746579626	0.997	0.969	0	0	RPL34
0	0.726851413380615	0.36	0.061	0	0	AL162586.1
0	0.718119682571753	0.436	0.136	0	0	RHOJ
0	0.708193221319251	0.996	0.949	0	0	RPS6
0	0.707493166940444	0.298	0.025	0	0	SNTG2
0	0.700702981277898	0.859	0.24	0	0	HLA-DPA1
0	0.691039358968419	0.999	0.968	0	0	RPS18
0	0.689994680732688	0.363	0.06	0	0	GPR146
0	0.688081569534066	0.371	0.049	0	0	SCARF1
0	0.686549371979456	0.368	0.05	0	0	MAPK11
0	0.686194723140738	0.429	0.1	0	0	JCAD
0	0.684636000030154	0.288	0.018	0	0	TLL1
0	0.682613905660974	0.377	0.056	0	0	SHROOM4
0	0.681736875416131	0.351	0.045	0	0	MYO5C
0	0.676564266210755	0.413	0.1	0	0	GRB10
0	0.673764013282567	0.355	0.087	0	0	RHOU
0	0.672468076042433	0.997	0.959	0	0	RPL26
0	0.66617604194053	0.999	0.98	0	0	TPT1
0	0.66045917174327	0.32	0.038	0	0	SH3BGRL2
0	0.659386177284916	0.363	0.094	0	0	LRP5
0	0.656138087367422	0.471	0.138	0	0	CD40
0	0.647620966023085	0.339	0.04	0	0	ARHGEF15
0	0.644915015599536	0.478	0.141	0	0	ELMO1
0	0.644169531963807	0.346	0.063	0	0	ST6GAL1
0	0.644023568429691	0.251	0.008	0	0	CADM3-AS1
0	0.642001796926557	0.3	0.044	0	0	CLDN15
0	0.638178364582636	0.325	0.037	0	0	CLEC1A
0	0.636430717962321	0.998	0.972	0	0	RPL32
0	0.63564526980597	0.371	0.058	0	0	THSD7A
0	0.63383737144444	0.281	0.02	0	0	RASA4B
0	0.625091912695875	0.356	0.084	0	0	TSPAN18
0	0.624795613179175	0.267	0.012	0	0	PCDH19
0	0.622268063426574	0.387	0.097	0	0	ATP8B1
0	0.621633198053201	0.31	0.038	0	0	LRRC1
0	0.615324364701149	0.369	0.097	0	0	BCR
0	0.605437739573369	0.364	0.074	0	0	MAGI1
0	0.603480121705551	0.453	0.078	0	0	TESC
0	0.602630592271632	0.324	0.063	0	0	ARAP3
0	0.600391986244275	0.437	0.127	0	0	NXN
0	0.595466305645919	0.38	0.077	0	0	CMTM8
0	0.594276218895709	0.335	0.08	0	0	SERTAD4-AS1
0	0.583655754502764	0.334	0.05	0	0	TM4SF18
0	0.578756653386138	0.308	0.049	0	0	NPR1
0	0.564985911215399	0.278	0.029	0	0	CLDN11
0	0.564056600822617	0.336	0.07	0	0	RAPGEF5
0	0.563843287351843	0.345	0.061	0	0	MFNG
0	0.559730468544344	0.392	0.096	0	0	F11R
0	0.553701638022372	0.506	0.148	0	0	ICAM2
0	0.549908537380831	0.32	0.05	0	0	MECOM
0	0.548490891336339	0.268	0.034	0	0	CALML4
0	0.54573833861746	0.278	0.033	0	0	GIPC2
0	0.539919612864519	0.276	0.032	0	0	CARD10
0	0.537955641629468	0.335	0.079	0	0	GFOD2
0	0.535962466782733	0.318	0.065	0	0	PPP1R13B
0	0.528502656209269	0.294	0.056	0	0	EPB41L4A
0	0.527729103027986	0.268	0.027	0	0	HID1
0	0.520722120811216	0.271	0.05	0	0	SEMA3F
0	0.51963746486651	0.308	0.065	0	0	ABCG1
0	0.516779573651205	0.281	0.047	0	0	SEMA6B
0	0.514875709492784	0.261	0.022	0	0	AC110611.2
0	0.514726653004209	0.453	0.12	0	0	PRKCH
0	0.511382411949495	0.296	0.054	0	0	CRACR2B
0	0.510047692389998	0.302	0.055	0	0	ABLIM3
0	0.507791325053258	0.263	0.036	0	0	DNM3
0	0.478468149761414	0.342	0.069	0	0	KDR
0	0.469955319534914	0.275	0.05	0	0	HOXD9
0	0.463859149191999	0.25	0.036	0	0	GPR68
0	0.459791945659535	0.418	0.088	0	0	PODXL
0	0.456584514842186	0.272	0.053	0	0	LYL1
0	0.451835116283031	0.812	0.281	0	0	HLA-DPB1
0	0.44999567517741	0.293	0.059	0	0	ABI3
0	0.440055495902489	0.348	0.079	0	0	HLA-DMB
0	0.434457585182372	0.293	0.048	0	0	GATA2
0	0.370153766265459	0.639	0.137	0	0	HLA-DQA1
0	0.368104463092614	0.379	0.078	0	0	TPD52L1
1.07220836672322e-306	0.555084481092015	0.998	0.97	2.78945728686713e-302	0	RPS28
1.20492427305931e-303	0.672011996377119	0.448	0.145	3.13473098879111e-299	0	CLIC2
1.66833125610047e-303	0.817755884056859	0.638	0.285	4.34033059587098e-299	0	SH3BP5
2.48162654563892e-300	0.605887184070156	0.433	0.133	6.4561996211342e-296	0	ARHGEF3
1.78565623925566e-299	0.808443329522241	0.63	0.268	4.64556327204751e-295	0	NRP1
2.96776009212105e-298	0.462516035625704	0.445	0.128	7.72092465566213e-294	0	OCIAD2
1.7432252453085e-297	0.587526850095757	0.99	0.94	4.53517479819459e-293	0	RPS9
1.8217015931664e-295	0.428191456451255	0.257	0.05	4.7393388647817e-291	0	PKN3
5.75575599562708e-295	0.613256874849649	0.683	0.319	1.49741747982234e-290	0	S100A16
6.77827480364822e-294	0.647865564558137	0.429	0.135	1.76343597291712e-289	0	EFNA1
1.50120901276816e-291	0.583969409447153	0.357	0.093	3.90554536761766e-287	0	PGM5
4.6448616851012e-290	0.449385630010789	0.278	0.06	1.20840721599593e-285	0	PRKAR1B
2.36568447998347e-288	0.637303514485022	0.354	0.095	6.15456474312501e-284	0	IFI44L
6.26699188048739e-287	0.833299795323071	0.667	0.305	1.6304206076276e-282	0	TGFBR3
8.55566482062997e-286	0.580155745952603	0.994	0.947	2.22584175973509e-281	0	RPL3
3.94190131340421e-282	0.537866175156699	0.995	0.949	1.02552504569524e-277	0	RPL35A
1.06497466918082e-281	0.621791455256516	0.366	0.106	2.77063809934083e-277	0	DOCK4
3.70976183551431e-280	0.700952883203579	0.422	0.137	9.65131639127403e-276	0	STARD9
4.22489601468383e-277	0.759746646139407	0.587	0.272	1.09914894718014e-272	0	GNAQ
6.6226230693664e-277	0.604878953661727	0.919	0.566	1.72294161772636e-272	0	FXYD5
4.84689117771121e-276	0.451543221936688	0.288	0.065	1.26096720879335e-271	0	SH2D3C
2.52494892687303e-273	0.617151599094312	0.369	0.11	6.56890712815287e-269	0	EXOC6
5.08816892387697e-271	0.581619745199552	0.99	0.914	1.32373802723583e-266	0	RPS21
3.17986050934099e-269	0.470514115809506	0.25	0.049	8.27272510110153e-265	0	SOX17
9.17060009760334e-269	0.72193728450396	0.501	0.183	2.38582332139249e-264	0	THBD
1.17106191113657e-268	0.758234814430888	0.85	0.577	3.0466346680129e-264	0	KTN1
2.56903858486887e-268	0.770362532826624	0.534	0.227	6.68361078239486e-264	0	PRXL2A
9.40376661194851e-268	0.530307761322489	0.371	0.106	2.44648392176452e-263	0	LGALS9
1.2722383380284e-267	0.616714956471592	0.411	0.137	3.30985526021469e-263	0	RBMS2
8.64074793361993e-266	0.305125212527286	0.578	0.224	2.24797698241056e-261	0	SLC9A3R2
2.24279998526857e-263	0.617354730504682	0.428	0.149	5.83486844167471e-259	0	SPTLC2
8.85496848613488e-262	0.47169412307398	0.352	0.099	2.30370860135285e-257	0	GFOD1
6.69379482949018e-261	0.554108679391878	0.362	0.111	1.74145766284016e-256	0	FZD6
1.57234631963977e-260	0.402321495760249	0.285	0.067	4.09061618517483e-256	0	SMAGP
1.39422927745306e-259	1.07009096788874	0.347	0.099	3.62722688822187e-255	0	CYP1B1
5.87655204534742e-259	0.565016180907516	0.359	0.107	1.52884378011758e-254	0	CEP112
2.06207830020926e-258	0.457854930286548	0.997	0.974	5.36470290582441e-254	0	RPL13
2.32529963962403e-255	0.639319696533565	0.998	0.953	6.04949954244588e-251	0	TMSB10
1.88123278556186e-253	0.572608854234564	0.328	0.092	4.89421521491775e-249	0	FAM43A
1.03405461395589e-252	0.513295264606895	0.336	0.095	2.69019648366765e-248	0	NHSL2
1.18956409582505e-251	0.482228147085819	0.387	0.119	3.09476995169845e-247	0	PIK3R3
2.0637790317207e-251	0.387301588352571	0.302	0.075	5.36912752892458e-247	0	TSPAN13
3.6350555929393e-251	0.547189394348363	0.352	0.105	9.45696063059088e-247	0	CADPS2
5.05642998118762e-251	0.499985786061804	0.999	0.971	1.31548082390577e-246	0	RPS23
2.65894706435717e-250	0.758740630473026	0.923	0.67	6.91751668263163e-246	0	CD59
2.18506520906542e-249	0.453654126467179	0.308	0.082	5.6846656479046e-245	0	MANSC1
5.17810977396802e-249	0.539575703155833	0.34	0.102	1.34713703879552e-244	0	HOXB7
2.95890639528638e-248	0.704099742571778	0.603	0.299	7.69789087797704e-244	0	SWAP70
6.97070264749339e-248	0.299164442294499	0.969	0.573	1.81349800077188e-243	0	IGFBP4
1.26054612103003e-247	0.480300510711682	0.996	0.96	3.27943678847173e-243	0	RPL37
4.75962750664589e-246	0.639737710326806	0.589	0.278	1.23826469212899e-241	0	ITPRID2
2.89738794555597e-245	0.816726426342316	0.595	0.302	7.53784447915841e-241	0	WWTR1
4.23647450652414e-244	0.734116879993166	0.686	0.384	1.10216120761732e-239	0	TJP1
5.54871987579444e-244	0.573119777253197	0.411	0.143	1.44355496288668e-239	0	TPST2
1.35765254356825e-243	0.869204119084973	0.829	0.558	3.53206885734717e-239	0	IL6ST
1.44083314422058e-243	0.505719501321949	0.321	0.088	3.74847150800425e-239	0	ACE
9.20780983038672e-243	0.838130369520487	0.712	0.439	2.39550380547341e-238	0	LIMS1
2.90450889272291e-242	0.560981295062936	0.369	0.114	7.55637033530792e-238	0	LTC4S
3.1503893135467e-241	0.661107734614522	0.443	0.172	8.1960528381231e-237	0	INPP1
8.37767171945269e-241	0.48317123035062	0.312	0.085	2.17953507453281e-236	0	APOL3
6.08257319928709e-240	0.719211289787242	0.646	0.341	1.58244224352653e-235	0	SASH1
1.30487287502497e-239	0.734474258017892	0.669	0.378	3.39475727166496e-235	0	CCDC50
1.4772417989401e-238	0.462118489793368	0.277	0.071	3.84319226412256e-234	0	NOL4L
3.18786682611039e-238	0.494158475305421	0.452	0.162	8.29355433480878e-234	0	FRMD4B
3.11960371273561e-237	0.435907481657537	0.994	0.963	8.11596101905296e-233	0	RPS15A
2.97204545053529e-233	0.705514787768533	0.574	0.271	7.73207344411261e-229	0	HDAC7
7.75842669002551e-232	0.360140558788605	0.524	0.206	2.01843228767704e-227	0	NET1
4.39881594012742e-231	0.574753657792509	0.431	0.161	1.14439595498355e-226	0	CEP68
1.54346502724814e-229	0.6616559896056	0.568	0.273	4.01547861488875e-225	0	ASAP1
1.71911053007897e-229	0.485740933531254	0.36	0.112	4.47243795505346e-225	0	PCDH1
2.96350061341777e-229	0.532998799230276	0.372	0.123	7.70984319586768e-225	0	NOTCH1
4.01872280476413e-229	0.461487367204068	0.988	0.933	1.04551092488744e-224	0	RPL15
6.80041772605563e-229	0.570880516053868	0.262	0.064	1.76919667561063e-224	0	ADAMTS9
6.41163852529085e-227	0.544238804218871	0.347	0.112	1.66805187873967e-222	0	SCN1B
1.25590662965327e-226	0.60972315625009	0.526	0.229	3.26736668770595e-222	0	PLAAT3
4.93060538236982e-226	0.488789660538902	1	0.946	1.28274629627733e-221	0	VIM
4.42641639341955e-225	0.578765208021092	0.447	0.171	1.15157648891203e-220	0	CYTH1
7.82467216178282e-225	0.477141493147162	0.988	0.758	2.03566670960942e-220	0	IFITM2
3.88613425318107e-224	0.820055314665459	0.805	0.534	1.01101668730759e-219	0	SPTAN1
4.04165465610355e-224	0.508563757068386	0.305	0.089	1.0514768753319e-219	0	RPGR
4.13888028999256e-223	1.73513843587858	0.417	0.161	1.07677109624446e-218	0	SERPINE1
1.95106200293875e-221	0.691088564603502	0.707	0.425	5.07588290684546e-217	0	TMOD3
9.98980716957103e-221	0.67516864125413	0.905	0.612	2.5989482332356e-216	0	APP
2.83927214582814e-220	0.689395534439152	0.683	0.363	7.38665041458649e-216	0	CTSC
7.45759793734118e-220	0.62162670304767	0.407	0.155	1.94016867937868e-215	0	ABCD4
1.67872677143527e-219	0.322354892917434	0.257	0.061	4.367375568566e-215	0	JAG2
5.36612248811797e-219	0.698781466352836	0.892	0.606	1.39605042650877e-214	0	SPTBN1
2.41743143288668e-218	0.652985634947935	0.539	0.257	6.28918961579799e-214	0	PXN
2.60163620565154e-218	0.668527924494204	0.807	0.524	6.76841675262305e-214	0	STOM
3.79943810202858e-218	0.436636422505956	0.342	0.103	9.88461816623754e-214	0	EFNB2
9.5476262662334e-218	0.4711677807773	0.994	0.961	2.48391044942328e-213	0	RPS14
1.75340867099992e-212	0.562871384561794	0.943	0.818	4.5616679984734e-208	0	EEF1G
3.33885361351059e-210	0.561625773120979	0.515	0.23	8.68636156090914e-206	0	SEC14L1
3.39844673487822e-210	0.611304253569309	0.9	0.63	8.84139902545917e-206	0	NPC2
3.68293282480603e-210	0.693839180624714	0.638	0.357	9.58151803701538e-206	0	NASP
5.21734105935577e-210	0.616686849650827	0.462	0.194	1.357343450002e-205	0	RALGDS
3.06328306577766e-209	0.631582165333887	0.912	0.681	7.96943722392717e-205	0	PTMS
4.67423084230816e-207	0.50320518069999	0.387	0.142	1.21604789593489e-202	0	FNBP1L
1.05780614955358e-205	0.649539761976976	0.657	0.347	2.75198847867858e-201	0	PDLIM5
1.29561669932518e-205	0.334733415099883	0.405	0.144	3.37067640496438e-201	0	CARD16
3.80137396995194e-205	0.412615396209672	0.251	0.065	9.88965452022697e-201	0	APOL1
1.298115342463e-203	0.490423339206705	0.358	0.125	3.37717687495174e-199	0	CARD8
7.38248407652031e-201	0.529910605540244	0.999	0.891	1.92062705734752e-196	0	TMSB4X
1.53453218300883e-200	0.598492948667081	0.48	0.215	3.99223892731578e-196	0	PIK3C2A
3.65514437632448e-200	0.677035108666764	0.587	0.306	9.50922360944578e-196	0	NDRG1
8.41731128907375e-200	0.580862194878781	0.411	0.163	2.18984770496543e-195	0	PIEZO1
9.28275831684879e-200	0.442095719628365	0.995	0.954	2.41500240371138e-195	0	RPS19
4.76449173397637e-199	0.338836761085684	0.787	0.43	1.23953016951129e-194	0	NR2F2
4.97600005321118e-199	0.43610078816384	0.998	0.968	1.29455617384342e-194	0	RPL11
9.21360990288092e-199	0.686795974288678	0.576	0.309	2.3970127523335e-194	0	HIPK3
6.36119819512357e-198	0.463079801206161	0.987	0.93	1.65492932244335e-193	0	RPL17
2.04835371978937e-197	0.436356856219791	0.292	0.087	5.32899703740404e-193	0	HSPA12B
3.30470070909804e-197	0.407067405407884	0.259	0.07	8.59750936478945e-193	0	IL18BP
8.91247998272529e-197	0.75093862421607	0.488	0.22	2.31867079230581e-192	0	PLK2
2.37826404450207e-196	0.630575984225398	0.48	0.218	6.18729173817658e-192	0	RIPOR1
1.09503070312981e-195	0.630381530853073	0.463	0.198	2.84883187726251e-191	0	NEDD9
