	log2FoldChange	fdr
MRPL46	-2.65510732474943	0.954297684248457
ZNF383	-2.65510732474943	0.954297684248457
URB1-AS1	-2.65510732474943	0.954297684248457
GCA	-2.65510732474943	1
TRIB3	-2.65510732474943	1
HELLS	-2.65510732474943	1
DCN	-2.63273951172098	1.60998960806895E-06
MCMBP	-2.63085977850276	0.059703954248041
NSG1	-2.58110674330566	0.362117751675565
NBPF14	-2.58110674330566	1
EFEMP1	-2.58110674330566	1
CEP57L1	-2.58110674330566	1
NAPEPLD	-2.58110674330566	1
NIPSNAP3A	-2.58110674330566	1
ZNF33B	-2.58110674330566	1
AC125494.1	-2.58110674330566	1
RFC5	-2.58110674330566	1
ELAC1	-2.58110674330566	1
AKR1C1	-2.58110674330566	1
AMFR	-2.52957644266557	0.079703285428915
FTSJ3	-2.52957644266557	0.079703285428915
CX3CR1	-2.52404356899675	1.73264911190448E-13
TSPAN31	-2.50310423130438	0.364128264222928
BNC2	-2.50310423130438	0.457673773768904
AC093157.1	-2.50310423130438	1
FCRLB	-2.50310423130438	1
Z99127.4	-2.50310423130438	1
AL450352.1	-2.50310423130438	1
ACAD11	-2.50310423130438	1
ARHGEF28	-2.50310423130438	1
GEMIN5	-2.50310423130438	1
ZNF346	-2.50310423130438	1
LY6G5C	-2.50310423130438	1
SYNJ2	-2.50310423130438	1
LGALS9C	-2.50310423130438	1
TUBG1	-2.50310423130438	1
ZNF709	-2.50310423130438	1
EID2B	-2.50310423130438	1
TAF4	-2.50310423130438	1
PICK1	-2.50310423130438	1
NAP1L2	-2.50310423130438	1
TMEM164	-2.50310423130438	1
PLAUR	-2.50310423130438	1
CTDSP2	-2.48518232330712	0.004669599818233
APOBEC3D	-2.47613718370412	0.108098854858246
CCDC80	-2.47613718370412	0.457673773768904
PSAT1	-2.470682753612	0.457673773768904
UBFD1	-2.46246224680703	0.457673773768904
TAZ	-2.45419463082343	0.013517301979347
FBLN1	-2.44865644728201	0.928948926883757
MAN2C1	-2.44170368664024	0.035044874633214
CRIM1	-2.42064207111241	0.06322711457292
CACNA2D2	-2.42064207111241	0.183895314351303
PHF13	-2.42064207111241	0.457673773768904
GABPB2	-2.42064207111241	0.457673773768904
REXO4	-2.42064207111241	0.457673773768904
CNEP1R1	-2.42064207111241	0.457673773768904
AC091271.1	-2.42064207111241	0.457673773768904
SGSH	-2.42064207111241	0.457673773768904
RDH10	-2.42064207111241	0.574440762442256
DLEU1	-2.42064207111241	0.574440762442256
PHF7	-2.42064207111241	1
PLD1	-2.42064207111241	1
PVRIG	-2.42064207111241	1
TRUB2	-2.42064207111241	1
TTLL5	-2.42064207111241	1
KDM8	-2.42064207111241	1
MCTS1	-2.39730956728179	0.001852333866165
CHST2	-2.39207291891564	0.006839344804655
LINC00092	-2.39207291891564	0.565972688656797
SLC35G2	-2.39207291891564	0.565972688656797
MFAP5	-2.39207291891564	1
ZNF737	-2.37757334922053	0.574440762442256
ALG6	-2.37757334922053	0.574440762442256
MSANTD2	-2.37757334922053	0.574440762442256
ATG16L2	-2.37270759404871	0.012963651024011
AGAP1	-2.33317922986207	0.574440762442256
SRD5A1	-2.33317922986207	0.574440762442256
CNNM2	-2.33317922986207	0.574440762442256
GPR137	-2.33317922986207	0.574440762442256
KBTBD3	-2.33317922986207	0.574440762442256
PXN-AS1	-2.33317922986207	0.574440762442256
LINC01089	-2.33317922986207	0.574440762442256
BCL2L12	-2.33317922986207	0.574440762442256
RABL2B	-2.33317922986207	0.574440762442256
HES6	-2.33317922986207	0.701438752017664
MANEA-DT	-2.33317922986207	1
POGLUT3	-2.33317922986207	1
ACSF2	-2.33317922986207	1
FP565260.6	-2.33317922986207	1
USP30	-2.33317922986207	1
AC092329.4	-2.33317922986207	1
SNX12	-2.33317922986207	1
GTF2H2C	-2.33317922986207	1
PIP	-2.33317922986207	1
FOCAD	-2.33317922986207	1
ZNF782	-2.33317922986207	1
THTPA	-2.33317922986207	1
ERVK13-1	-2.33317922986207	1
NUDT19	-2.33317922986207	1
MCM3AP-AS1	-2.33317922986207	1
FHL1	-2.33317922986207	1
ANTXR2	-2.33317922986207	1
SYNGAP1	-2.33317922986207	1
ZNF251	-2.33317922986207	1
DPH7	-2.33317922986207	1
AC244502.1	-2.33317922986207	1
HOMEZ	-2.33317922986207	1
PIF1	-2.33317922986207	1
RANBP10	-2.33317922986207	1
GYS1	-2.33317922986207	1
LAMC1	-2.33317922986207	1
LYSMD4	-2.33317922986207	1
ZNF439	-2.33317922986207	1
BAP1	-2.31045915336198	0.065061191365666
AC004865.2	-2.30718402132913	0.075615943518418
TRMT13	-2.28737554024894	0.703196238793117
HSD17B4	-2.28737554024894	0.703196238793117
LIG1	-2.28737554024894	0.81901177326351
TTC16	-2.28313854736248	0.01974806126967
EHMT2	-2.27177868519793	0.303406772890218
SH2B1	-2.27177868519793	0.377646474715409
PIAS2	-2.24006982547059	0.113045900063771
ZNF595	-2.24006982547059	0.380986925771959
C18orf25	-2.24006982547059	0.380986925771959
RRP15	-2.24006982547059	0.703196238793117
TMEM129	-2.24006982547059	0.703196238793117
SLC11A2	-2.24006982547059	0.703196238793117
SMG9	-2.24006982547059	0.703196238793117
GATD3B	-2.24006982547059	0.703196238793117
LINC00662	-2.24006982547059	0.82434448349513
POU2F2	-2.24006982547059	0.82434448349513
WDR76	-2.24006982547059	0.962292030934213
HSPA6	-2.24006982547059	1
LINC01128	-2.24006982547059	1
SOX13	-2.24006982547059	1
AL035701.1	-2.24006982547059	1
TRMT12	-2.24006982547059	1
LRRC23	-2.24006982547059	1
AL355001.2	-2.24006982547059	1
CDK5R1	-2.24006982547059	1
SPEF2	-2.24006982547059	1
AC105446.1	-2.24006982547059	1
TFPI	-2.24006982547059	1
CD36	-2.24006982547059	1
SLC12A7	-2.21582227922392	0.113287357681946
DBN1	-2.21582227922392	0.330295967388634
DIS3L2	-2.20764834777821	0.305001965721099
ZNF836	-2.20764834777821	0.305001965721099
DDX10	-2.20764834777821	0.465368464432469
AAGAB	-2.19116022498964	0.147939900823223
ZBTB37	-2.19116022498964	0.828218658171813
EIF2B4	-2.17448148384301	0.382448173517701
LHPP	-2.17448148384301	0.382448173517701
AGPAT1	-2.17448148384301	0.469211386417051
TESC	-2.15630146777799	0.001306596789563
NUDT1	-2.14053415191967	0.003798570568536
CDK19	-2.14053415191967	0.19043468467503
RNF14	-2.14053415191967	0.382448173517701
ATAD2	-2.14053415191967	0.382448173517701
C15orf39	-2.14053415191967	0.431687537275644
EYA3	-2.14053415191967	0.473554014310025
SLCO4C1	-2.14053415191967	0.473554014310025
MVB12B	-2.14053415191967	0.828218658171813
ZBED5	-2.14053415191967	0.828218658171813
PRMT3	-2.14053415191967	0.828218658171813
SREBF2-AS1	-2.14053415191967	0.828218658171813
SLC25A53	-2.14053415191967	0.828218658171813
ZNF275	-2.14053415191967	0.828218658171813
UBL7-AS1	-2.14053415191967	0.828218658171813
CAMTA2	-2.14053415191967	0.967662071726079
TSC1	-2.14053415191967	0.967662071726079
LRRCC1	-2.14053415191967	1
LEPR	-2.14053415191967	1
RRNAD1	-2.14053415191967	1
TOMM40L	-2.14053415191967	1
AL390728.6	-2.14053415191967	1
DYNC2LI1	-2.14053415191967	1
AC016773.1	-2.14053415191967	1
CASP6	-2.14053415191967	1
ROPN1L	-2.14053415191967	1
PKD2L2	-2.14053415191967	1
SPDL1	-2.14053415191967	1
NUDT18	-2.14053415191967	1
TNFRSF10A	-2.14053415191967	1
FAM27C	-2.14053415191967	1
SLC27A4	-2.14053415191967	1
AL157394.3	-2.14053415191967	1
C10orf143	-2.14053415191967	1
TRIM66	-2.14053415191967	1
RNF26	-2.14053415191967	1
HYLS1	-2.14053415191967	1
SLC4A8	-2.14053415191967	1
THAP2	-2.14053415191967	1
AACS	-2.14053415191967	1
DET1	-2.14053415191967	1
CHTF18	-2.14053415191967	1
CES2	-2.14053415191967	1
SMG8	-2.14053415191967	1
AC144831.1	-2.14053415191967	1
COMP	-2.14053415191967	1
ZNF155	-2.14053415191967	1
POLD1	-2.14053415191967	1
ZNF528	-2.14053415191967	1
ZNF888	-2.14053415191967	1
UBOX5	-2.14053415191967	1
LINC00528	-2.14053415191967	1
NAGA	-2.14053415191967	1
Z93241.1	-2.14053415191967	1
AL022328.4	-2.14053415191967	1
POLA1	-2.14053415191967	1
MTMR8	-2.14053415191967	1
XPNPEP2	-2.14053415191967	1
F8	-2.14053415191967	1
CATSPERG	-2.14053415191967	1
CREB3L4	-2.14053415191967	1
FAM221A	-2.14053415191967	1
AQP5	-2.14053415191967	1
FAF2	-2.11453894338673	0.190896321550973
CASP10	-2.105768733759	0.474697690282527
ARL15	-2.105768733759	0.474697690282527
ACOT8	-2.105768733759	0.474697690282527
SACS	-2.105768733759	0.579916132423527
HOTAIRM1	-2.09217113035828	0.026700356879175
SRF	-2.08806673202554	0.242126066908286
HDX	-2.08806673202554	0.973632752059282
PLAC9	-2.08806673202554	1
FGR	-2.07640381449996	0.000106491896197
MSH6	-2.07014482402828	0.582492119041999
GALNT12	-2.07014482402828	0.82278623630108
B3GAT1	-2.06109968442527	0.302602426406256
GLRX	-2.054025158665	9.37942140409298E-06
PTPN18	-2.0458972777816	6.38975944879805E-05
NAA60	-2.03361894800316	0.06390570055031
MEGF9	-2.03361894800316	0.113108948677457
VPS8	-2.03361894800316	0.583494623008755
STK32C	-2.03361894800316	0.583494623008755
TOE1	-2.03361894800316	0.973632752059282
RAD18	-2.03361894800316	0.973632752059282
TYW1B	-2.03361894800316	0.973632752059282
RHEBL1	-2.03361894800316	0.973632752059282
PPP1R37	-2.03361894800316	0.973632752059282
ACTR5	-2.03361894800316	0.973632752059282
RABGAP1L-DT	-2.03361894800316	1
TTLL3	-2.03361894800316	1
EAF2	-2.03361894800316	1
SGCB	-2.03361894800316	1
ZFP57	-2.03361894800316	1
PLAGL1	-2.03361894800316	1
ZNF169	-2.03361894800316	1
AP006621.3	-2.03361894800316	1
FADS1	-2.03361894800316	1
PLCB3	-2.03361894800316	1
KLHDC1	-2.03361894800316	1
ADGRL1	-2.03361894800316	1
LINC01534	-2.03361894800316	1
ZNF575	-2.03361894800316	1
ANKEF1	-2.03361894800316	1
SLC29A1	-2.03361894800316	1
HENMT1	-2.02505693449974	0.019468288936853
TMCC3	-2.01125113497471	0.228276707300907
TMEM191C	-2.01125113497471	0.525444062869428
PCCB	-2.01125113497471	0.525444062869428
CPT1A	-1.99993582174687	0.003897325514228
TBCK	-1.9961442425845	0.583494623008755
HS6ST1	-1.9961442425845	0.703196238793117
FAM117B	-1.9961442425845	0.703196238793117
TMEM251	-1.9961442425845	0.802217825656723
LRRC45	-1.9961442425845	1
ZDHHC20	-1.992142312027	0.003555757917379
LGR6	-1.99139071261387	0.022050027503227
TAB3	-1.9770354196368	0.380986925771959
ENTPD3-AS1	-1.9770354196368	1
RIMKLB	-1.9770354196368	1
PRPS1	-1.96876780365319	0.025567193343032
BAK1	-1.96544744536159	0.187049424136509
ATMIN	-1.96544744536159	0.232477095636125
FAM222B	-1.96544744536159	0.657115171656387
ACBD5	-1.95767009476986	0.107677459689314
PDLIM1	-1.95767009476986	0.107677459689314
TMEM128	-1.95767009476986	0.705165794409407
GNPDA2	-1.95767009476986	0.705165794409407
HLA-DMB	-1.95767009476986	0.705165794409407
CHAMP1	-1.95767009476986	0.705165794409407
ATG4A	-1.95767009476986	0.812353677992609
HLA-F-AS1	-1.95208906250656	0.467826396501088
LINC00299	-1.94788907397728	0.207669667216193
MARCH2	-1.93804128802093	0.083512411263197
AVL9	-1.93804128802093	0.108276713238511
U2AF2	-1.92855834652856	0.000380117996972
RGS14	-1.91814173058323	0.001699376009651
AP002387.2	-1.91814173058323	0.111023340382143
SOCS2	-1.91814173058323	0.287745742394711
ESRRA	-1.91814173058323	0.381445405236407
UXS1	-1.91814173058323	0.462801012805652
MED7	-1.91814173058323	0.465341472678136
SDHAF3	-1.91814173058323	0.465341472678136
MAGEF1	-1.91814173058323	0.705909501989068
TUBD1	-1.91814173058323	0.705909501989068
DPH2	-1.91814173058323	1
WARS2-AS1	-1.91814173058323	1
TTL	-1.91814173058323	1
UGDH	-1.91814173058323	1
ABCC10	-1.91814173058323	1
HINFP	-1.91814173058323	1
NOP9	-1.91814173058323	1
MLKL	-1.91814173058323	1
KIAA1328	-1.91814173058323	1
AC092279.1	-1.91814173058323	1
ZNF567	-1.91814173058323	1
ZNF540	-1.91814173058323	1
ACAP3	-1.91814173058323	1
TYW5	-1.91814173058323	1
ZNF691	-1.91814173058323	1
USP21	-1.91814173058323	1
GAREM2	-1.91814173058323	1
MAP4K3	-1.91814173058323	1
ULK4	-1.91814173058323	1
ZFP62	-1.91814173058323	1
TNXB	-1.91814173058323	1
ELN	-1.91814173058323	1
POLR2J2	-1.91814173058323	1
TIGD5	-1.91814173058323	1
RMI1	-1.91814173058323	1
BRD3OS	-1.91814173058323	1
LZTS2	-1.91814173058323	1
ADRB1	-1.91814173058323	1
AC087239.1	-1.91814173058323	1
LINC02422	-1.91814173058323	1
NEK3	-1.91814173058323	1
SPNS3	-1.91814173058323	1
KCTD11	-1.91814173058323	1
GID4	-1.91814173058323	1
KLHL26	-1.91814173058323	1
C1orf159	-1.91814173058323	1
UBXN10-AS1	-1.91814173058323	1
DHCR24	-1.91814173058323	1
ATP1A1-AS1	-1.91814173058323	1
HIST2H2AA4	-1.91814173058323	1
ZBTB7B	-1.91814173058323	1
AC016747.1	-1.91814173058323	1
IL17RC	-1.91814173058323	1
DHFR	-1.91814173058323	1
PPIC	-1.91814173058323	1
AC116366.2	-1.91814173058323	1
HIST1H4F	-1.91814173058323	1
HIST1H4J	-1.91814173058323	1
EPB41L2	-1.91814173058323	1
RMND1	-1.91814173058323	1
ZC3HC1	-1.91814173058323	1
ZNF34	-1.91814173058323	1
CDKN2B	-1.91814173058323	1
C9orf64	-1.91814173058323	1
AK1	-1.91814173058323	1
TMEM254	-1.91814173058323	1
TRIM68	-1.91814173058323	1
PRPF40B	-1.91814173058323	1
AC026471.1	-1.91814173058323	1
SLC12A4	-1.91814173058323	1
TMEM104	-1.91814173058323	1
FDX2	-1.91814173058323	1
STK35	-1.91814173058323	1
TRPM2	-1.91814173058323	1
DGCR8	-1.91814173058323	1
DDTL	-1.91814173058323	1
QSOX2	-1.91814173058323	1
ACVR1B	-1.91814173058323	1
FAM161B	-1.91814173058323	1
ZNF469	-1.91814173058323	1
WIZ	-1.91814173058323	1
AL137857.1	-1.91814173058323	1
ZHX3	-1.91814173058323	1
PLTP	-1.91814173058323	1
CCN5	-1.91814173058323	1
OXSM	-1.91814173058323	1
RRM2	-1.91814173058323	1
WDFY2	-1.8979638486456	0.109284231335662
MGP	-1.89389418433655	0.580948241326896
CXorf38	-1.88776808153971	0.03182463787923
RYBP	-1.88776808153971	0.653896761283435
AC119396.1	-1.88337631242255	0.457673773768904
TMEM63A	-1.87749974608588	0.82278623630108
CCDC88A	-1.87749974608588	0.82278623630108
SCFD2	-1.87749974608588	0.82278623630108
ZC3H3	-1.87749974608588	0.82278623630108
NHLRC2	-1.87749974608588	0.82278623630108
SLC35C1	-1.87749974608588	0.82278623630108
FOXJ2	-1.87749974608588	0.82278623630108
CLCN7	-1.87749974608588	0.82278623630108
SMAGP	-1.87749974608588	0.962292030934213
TRGV10	-1.87749974608588	1
PMPCA	-1.86923213010228	0.236384799330877
RUFY1	-1.86923213010228	0.293531645747103
PALLD	-1.85674118591908	0.034107527824495
ITPR1	-1.85674118591908	0.572949556864768
PUSL1	-1.85674118591908	1
AMPD2	-1.85674118591908	1
SERPINI1	-1.85674118591908	1
POP1	-1.85674118591908	1
RAB37	-1.85343604119541	0.012284232301641
NUP50	-1.85255338895565	0.078174126366424
ECSIT	-1.84775240269183	0.450438593179933
DCTPP1	-1.84775240269183	0.574440762442256
AC090152.1	-1.84219287734993	0.139996111574606
IMPACT	-1.83567957039125	0.82434448349513
INPP5B	-1.83567957039125	0.962292030934213
USP46	-1.83567957039125	0.962292030934213
RP2	-1.83567957039125	0.962292030934213
ATXN10	-1.82960505598157	0.127564942400003
LPCAT4	-1.82503232619175	0.574440762442256
FAM207A	-1.82503232619175	0.574440762442256
ZBTB11	-1.822564070601	0.222378369910092
COL1A2	-1.822564070601	0.319048136339314
DCTN5	-1.81430591959869	0.222751855008261
UBXN7	-1.81430591959869	0.222751855008261
FAM102B	-1.80711041819448	0.028820576150746
GIMAP4	-1.79949723408461	9.27033659345206E-05
GLO1	-1.79949723408461	0.028885166447248
DUSP28	-1.79261084849937	0.220572163952605
MTMR12	-1.79261084849937	0.223776026795441
ITGA5	-1.79261084849937	0.234912999963917
RAB11FIP2	-1.79261084849937	0.274197790233801
CASD1	-1.79261084849937	0.365779959736805
MRPS27	-1.79261084849937	0.446297262047
DDHD2	-1.79261084849937	0.574440762442256
PATZ1	-1.79261084849937	0.679584952805764
MTOR	-1.79261084849937	0.962292030934213
NHEJ1	-1.79261084849937	0.962292030934213
ANKMY2	-1.79261084849937	0.962292030934213
SLC37A3	-1.79261084849937	0.962292030934213
RUFY2	-1.79261084849937	0.962292030934213
ARL4D	-1.79261084849937	0.962292030934213
LINC00339	-1.79261084849937	0.962292030934213
EDEM1	-1.79261084849937	0.962292030934213
TUT1	-1.79261084849937	0.962292030934213
DCAKD	-1.79261084849937	0.962292030934213
ZNF564	-1.79261084849937	1
MTA3	-1.79261084849937	1
GTF2H4	-1.79261084849937	1
FBXW8	-1.79261084849937	1
VWA8	-1.79261084849937	1
BLOC1S3	-1.79261084849937	1
MPP1	-1.79261084849937	1
ZMYM1	-1.79261084849937	1
GTF3C3	-1.79261084849937	1
FGFR1OP	-1.79261084849937	1
TBC1D13	-1.79261084849937	1
PCGF6	-1.79261084849937	1
ACOT4	-1.79261084849937	1
TP53	-1.79261084849937	1
PIGN	-1.79261084849937	1
ZNF236-DT	-1.79261084849937	1
SPIN2B	-1.79261084849937	1
AL365361.1	-1.79261084849937	1
GPATCH1	-1.79261084849937	1
ARHGAP11A	-1.79261084849937	1
ARSB	-1.79261084849937	1
SLC66A1	-1.79261084849937	1
CENPE	-1.79261084849937	1
SUV39H2	-1.79261084849937	1
TAS2R14	-1.79261084849937	1
CLYBL	-1.79261084849937	1
NDRG2	-1.79261084849937	1
ALDH6A1	-1.79261084849937	1
KRTDAP	-1.79261084849937	1
TMC4	-1.79261084849937	1
ZCCHC17	-1.78635185802769	0.006312927748255
ENPP4	-1.78487519971976	0.05639212027906
FUBP3	-1.77796407253497	0.369023919976699
COMMD8	-1.77229086411977	0.006179943360426
FAM53B	-1.77058454216937	0.01004384866419
NUAK1	-1.77058454216937	0.276085066546547
LUC7L	-1.76613863713818	0.032439418476235
DGLUCY	-1.76613863713818	0.448558095359283
RAB11FIP3	-1.76613863713818	0.448558095359283
SLC4A7	-1.76316707060689	0.049578615267828
TAPBPL	-1.76202252866595	0.002557379898195
CERS6	-1.75944398456417	0.682405629238758
METTL15	-1.75944398456417	0.682405629238758
NUDT5	-1.75767705838998	0.029209405694041
MRPS23	-1.74821672914091	0.276511838734849
IFIT5	-1.74821672914091	0.576048074234127
SLC25A12	-1.74821672914091	0.962292030934213
ACAD9	-1.74821672914091	0.962292030934213
TMEM156	-1.74821672914091	0.962292030934213
BCKDHB	-1.74821672914091	0.962292030934213
PRAG1	-1.74821672914091	0.962292030934213
IL15RA	-1.74821672914091	0.962292030934213
TFCP2	-1.74821672914091	0.962292030934213
FBXO31	-1.74821672914091	0.962292030934213
WDR83	-1.74821672914091	0.962292030934213
ZNF570	-1.74821672914091	0.962292030934213
RAB33A	-1.74821672914091	0.962292030934213
KLHL21	-1.74821672914091	1
PODN	-1.74821672914091	1
FSTL1	-1.74821672914091	1
P4HTM	-1.73917158953791	0.448939893214252
ANKRD13C	-1.73917158953791	0.448939893214252
ANXA4	-1.73172860635235	0.021417888409812
LRRC8D	-1.72549665264083	0.682405629238758
ANKRA2	-1.72549665264083	0.682405629238758
GDPD5	-1.72549665264083	0.682405629238758
ZSWIM7	-1.72549665264083	0.682405629238758
STXBP3	-1.72549665264083	0.796471199332276
NUP62	-1.72549665264083	0.796471199332276
OMA1	-1.72549665264083	1
HS1BP3	-1.72549665264083	1
ZSCAN32	-1.72549665264083	1
CCDC102B	-1.72549665264083	1
DSP	-1.72549665264083	1
SELENOP	-1.72549665264083	1
HSPA1A	-1.71722903665723	0.000386902476084
TMUB1	-1.71564886668449	0.002448988190658
LNPK	-1.71564886668449	0.250450606829904
KIAA0040	-1.71564886668449	0.345340485972982
SOCS5	-1.7116908531158	0.933918777272817
CARD8-AS1	-1.70663762538951	0.449501863618204
TASOR	-1.7057333978194	0.005497642505726
FBXO6	-1.70241303952779	0.065142933658671
CPTP	-1.70241303952779	1
DNMT3A	-1.70241303952779	1
ABRAXAS1	-1.70241303952779	1
HOXA10	-1.70241303952779	1
CCDC85C	-1.70241303952779	1
ADAMTS1	-1.70241303952779	1
GPATCH3	-1.69073123448015	0.800448849996267
NKRF	-1.69073123448015	0.92392307407796
STK39	-1.6836764769462	0.000202200283148
SPIN1	-1.6836764769462	0.541334154917557
TRIM52	-1.6836764769462	0.631124785707928
S100B	-1.6789540667038	0.000382897351804
TBXAS1	-1.67421614769714	0.208559223180124
DENND6A	-1.6730292327467	0.119908165592811
SETD3	-1.6730292327467	0.119908165592811
NCK1	-1.66816347757488	0.02243454571229
SBK1	-1.65510732474944	0.150298856291216
ASB1	-1.65510732474944	0.367355290810614
PNPLA6	-1.65510732474944	0.749546750807976
PIGBOS1	-1.65510732474944	0.800448849996267
ANKAR	-1.65510732474944	0.932755011891422
KMT2E-AS1	-1.65510732474944	0.932755011891422
XKR6	-1.65510732474944	1
UBXN2B	-1.65510732474944	1
STK38L	-1.65510732474944	1
EFL1	-1.65510732474944	1
DOT1L	-1.65510732474944	1
ANKRD54	-1.65510732474944	1
LRP1	-1.65510732474944	1
ZBTB48	-1.65510732474944	1
SMARCAL1	-1.65510732474944	1
CHCHD4	-1.65510732474944	1
RAD54L2	-1.65510732474944	1
SMIM8	-1.65510732474944	1
CASTOR3	-1.65510732474944	1
THEM6	-1.65510732474944	1
LINC01410	-1.65510732474944	1
NEK6	-1.65510732474944	1
AL590068.4	-1.65510732474944	1
ZNF25	-1.65510732474944	1
NINJ2	-1.65510732474944	1
TMEM117	-1.65510732474944	1
ZNF18	-1.65510732474944	1
HCCS	-1.65510732474944	1
RFT1	-1.65510732474944	1
SLC25A23	-1.65510732474944	1
MLF1	-1.65510732474944	1
RTTN	-1.65510732474944	1
CEP85	-1.65510732474944	1
LINC01137	-1.65510732474944	1
AL606760.3	-1.65510732474944	1
PIK3C2B	-1.65510732474944	1
PSEN2	-1.65510732474944	1
MRPL53	-1.65510732474944	1
ICA1L	-1.65510732474944	1
AC073254.1	-1.65510732474944	1
FANCD2	-1.65510732474944	1
RASSF1-AS1	-1.65510732474944	1
ZNF717	-1.65510732474944	1
PROS1	-1.65510732474944	1
MYL5	-1.65510732474944	1
SEPSECS-AS1	-1.65510732474944	1
LIAS	-1.65510732474944	1
COX18	-1.65510732474944	1
AC025171.3	-1.65510732474944	1
TMEM267	-1.65510732474944	1
SETD9	-1.65510732474944	1
MAST4	-1.65510732474944	1
APBB3	-1.65510732474944	1
MXD3	-1.65510732474944	1
ALDH5A1	-1.65510732474944	1
HIST1H2BF	-1.65510732474944	1
AL022069.3	-1.65510732474944	1
TCTE3	-1.65510732474944	1
AC073111.4	-1.65510732474944	1
VPS13B-DT	-1.65510732474944	1
EXT1	-1.65510732474944	1
