	log2FoldChange	fdr
ACVR1C	-3.1720513025507	0.940514452116625
SCNN1A	-3.1720513025507	0.940514452116625
PLIN5	-3.1720513025507	0.940514452116625
ME1	-3.1720513025507	0.940514452116625
AC055839.2	-3.1720513025507	0.940514452116625
AC026254.2	-3.1720513025507	0.940514452116625
STBD1	-3.1720513025507	0.940514452116625
SLC19A3	-3.1720513025507	1
HIST1H2AI	-3.1720513025507	1
PLAC9	-3.15824550302567	5.3391396899968E-09
CAPS	-3.15610975868168	0.000275751522967
SCGB1B2P	-3.13728588439003	0.006717409654159
NUPR1	-3.1236882809893	2.25874120257481E-07
OLFM1	-3.11958388265657	0.018264045797159
CNN1	-3.11958388265657	0.178733621884363
HACD2	-3.1016619746593	0.040459846836298
WTIP	-3.1016619746593	0.040459846836298
ALDOC	-3.1016619746593	0.083990444849322
OSMR	-3.1016619746593	0.153412288053216
F3	-3.1016619746593	0.153412288053216
SLC1A3	-3.1016619746593	0.153412288053216
PCSK2	-3.08255315171159	3.72058184572483E-08
NCALD	-3.0809034144925	1.05090430751143E-06
GCHFR	-3.06513609863419	0.000203355889271
LIMCH1	-3.06513609863419	0.000765603306409
SOCS2	-3.06513609863419	0.01881648732649
TMEM44-AS1	-3.06513609863419	0.322019832876723
FLRT2	-3.06513609863419	0.714757853013632
ETFB	-3.06176924753579	7.42266713210261E-13
TFPI	-3.05275237417835	0.002269578354015
MESP1	-3.04276828560573	0.163324019690894
TPSD1	-3.04276828560573	0.560038976876701
ECRG4	-3.02766139321553	0.055421870271794
MAFB	-3.02766139321553	0.085760980628659
ICA1	-3.02766139321553	0.085760980628659
HIST1H1D	-3.02766139321553	0.160794353479398
MFAP4	-3.01239463656221	0.000620695875904
ACTA2	-3.01068831461182	4.46572888596391E-07
SH3YL1	-2.97940622460831	4.82932461077998E-05
CLU	-2.97868792982578	0
HSPB6	-2.94965888121425	0.008740257666791
NDN	-2.94965888121425	0.041085653044839
ELMO1	-2.94965888121425	0.041085653044839
PHLDB2	-2.94965888121425	0.077751672406726
PXDN	-2.94965888121425	0.086440671124664
TNFSF10	-2.94965888121425	0.167688420357406
AC009951.6	-2.94965888121425	0.167688420357406
DHRS3	-2.94965888121425	0.322019832876723
CD248	-2.94965888121425	0.322019832876723
ZNF606	-2.94965888121425	0.322019832876723
TOX	-2.94965888121425	0.322019832876723
B3GNT9	-2.94965888121425	0.322019832876723
SUCLG2-AS1	-2.94965888121425	0.322019832876723
HOPX	-2.94965888121425	0.322019832876723
SMIM41	-2.94965888121425	0.545665234116792
HOXA7	-2.94965888121425	0.545665234116792
SERPINA3	-2.94965888121425	0.574218781080797
HSPB7	-2.94965888121425	0.574218781080797
SLFN11	-2.94965888121425	0.574218781080797
KIAA1671	-2.94965888121425	0.574218781080797
ECM2	-2.94965888121425	0.574218781080797
FAAH	-2.94965888121425	0.574218781080797
CLMP	-2.94965888121425	0.779318252251513
GDF1	-2.94965888121425	0.944504211622753
HHIPL1	-2.94965888121425	0.944504211622753
AC113410.4	-2.94965888121425	0.944504211622753
MAPK13	-2.94965888121425	0.944504211622753
TRPM3	-2.94965888121425	0.944504211622753
ARIH2OS	-2.94965888121425	0.944504211622753
TBC1D31	-2.94965888121425	0.944504211622753
AL358333.3	-2.94965888121425	0.944504211622753
ANKRD33B	-2.94965888121425	0.944504211622753
EGFLAM	-2.94965888121425	0.944504211622753
PLPP7	-2.94965888121425	0.944504211622753
GDF10	-2.94965888121425	0.944504211622753
PKP3	-2.94965888121425	0.944504211622753
LRRC32	-2.94965888121425	0.944504211622753
C1QTNF5	-2.94965888121425	0.944504211622753
FBLN5	-2.94965888121425	0.944504211622753
TRPV3	-2.94965888121425	0.944504211622753
RASL10B	-2.94965888121425	0.944504211622753
FAM20A	-2.94965888121425	0.944504211622753
ATP8B1	-2.94965888121425	0.944504211622753
ZNF347	-2.94965888121425	0.944504211622753
ZNF525	-2.94965888121425	0.944504211622753
BEX5	-2.94965888121425	0.944504211622753
AC027031.2	-2.94965888121425	0.944504211622753
SERPINA5	-2.94965888121425	0.944504211622753
IGSF9B	-2.94965888121425	0.944504211622753
NPIPB15	-2.94965888121425	0.944504211622753
EPHB6	-2.94965888121425	0.944504211622753
SPON1	-2.94965888121425	0.944504211622753
FMO3	-2.94965888121425	0.944504211622753
HOXA9	-2.94965888121425	0.944504211622753
LINC01504	-2.94965888121425	0.944504211622753
TACC2	-2.94965888121425	0.944504211622753
GPRC5C	-2.94965888121425	0.944504211622753
PKHD1	-2.94965888121425	0.944504211622753
IQCJ-SCHIP1	-2.94965888121425	0.944504211622753
SVEP1	-2.94965888121425	0.944504211622753
AL136298.1	-2.94965888121425	0.944504211622753
MRPL53	-2.94965888121425	0.944504211622753
C1QL1	-2.94965888121425	0.944504211622753
CNKSR1	-2.94965888121425	0.944504211622753
AC025171.2	-2.94965888121425	0.944504211622753
STARD4	-2.94965888121425	0.944504211622753
ZNF467	-2.94965888121425	0.944504211622753
TLR4	-2.94965888121425	0.944504211622753
AS3MT	-2.94965888121425	0.944504211622753
MPZL2	-2.94965888121425	0.944504211622753
GPX2	-2.94965888121425	0.944504211622753
EEF1A2	-2.94965888121425	0.944504211622753
ARHGAP6	-2.94965888121425	0.944504211622753
SYTL1	-2.94965888121425	0.944504211622753
GALNT15	-2.94965888121425	0.944504211622753
PLEKHG6	-2.94965888121425	0.944504211622753
LZTS3	-2.94965888121425	0.944504211622753
AC016747.1	-2.94965888121425	0.944504211622753
AOX1	-2.94965888121425	0.944504211622753
AC108519.1	-2.94965888121425	0.944504211622753
ZSCAN16	-2.94965888121425	0.944504211622753
HOXA10-AS	-2.94965888121425	1
PCSK5	-2.94965888121425	1
LINC00926	-2.94965888121425	1
HEYL	-2.94965888121425	1
HYMAI	-2.94965888121425	1
FAM107B	-2.91218417579559	0.009699227356354
PHF11	-2.9090168967169	0.003693039647759
MATN2	-2.90442962722126	1.33885234242465E-09
ARHGEF6	-2.88825833655011	0.041969285263458
PALLD	-2.86719672102228	7.04802922838802E-06
JAM3	-2.86719672102228	0.17275990529932
TSHZ2	-2.86719672102228	0.310007757761694
CLEC14A	-2.82412799913039	0.008225530725261
LAMA2	-2.82412799913039	0.149032286496589
SGMS1	-2.82412799913039	0.591098435115719
TBC1D9	-2.82412799913039	0.591098435115719
NTN4	-2.82412799913039	0.591098435115719
HIST1H2AM	-2.82412799913039	0.847589829888072
RNASE4	-2.81535778950266	0.00072110000524
SELENOP	-2.80156024222512	9.19454418087616E-09
DIXDC1	-2.7976557877692	0.019382183602307
PLPP1	-2.78738745231538	6.44144472582748E-09
EGFL8	-2.77973387977194	7.43797227465112E-06
ARMCX2	-2.77973387977194	0.174323719033989
ITGBL1	-2.77973387977194	0.502878152314615
DEPDC1	-2.77973387977194	0.944504211622753
ECHDC2	-2.75701380327186	0.156323985994874
HLA-DRB5	-2.74861136227616	1.53848751919208E-06
DCN	-2.74594556631566	8.44874170624621E-11
SERHL2	-2.74320800374683	0.074777237094168
PI3	-2.74320800374683	0.322019832876723
TRA2A	-2.73393019015882	0.017790855519203
NDUFA4L2	-2.72569404005905	8.74364473590196E-09
FXYD1	-2.72509862319509	6.73615892795306E-12
ACTR3B	-2.7183333351078	0.002449236475463
C1S	-2.70708857794018	5.90124203897669E-06
ID4	-2.69105672169572	6.1561504193661E-12
ZEB1	-2.68662447538046	0.039747883529532
UCP2	-2.68662447538046	0.000282177043268
NRBP2	-2.68662447538046	0.000635659091127
RDH10	-2.68662447538046	0.00785664255242
PLXDC2	-2.68662447538046	0.162764770067712
KRT1	-2.68662447538046	0.322019832876723
SNED1	-2.68662447538046	0.463464159382494
WWC1	-2.68662447538046	0.597596303917064
CLDN3	-2.68662447538046	0.597596303917064
PODN	-2.68662447538046	0.597596303917064
RHOU	-2.68662447538046	0.597596303917064
SEMA4D	-2.68662447538046	0.597596303917064
CRYBG1	-2.68662447538046	0.597596303917064
LINC00623	-2.68662447538046	0.597596303917064
RASL12	-2.68662447538046	0.597596303917064
HEY2	-2.68662447538046	0.597596303917064
TSPAN8	-2.68662447538046	0.597596303917064
WFDC2	-2.68662447538046	0.597596303917064
Z93930.2	-2.68662447538046	0.597596303917064
ARHGEF16	-2.68662447538046	0.597596303917064
ELN	-2.68662447538046	0.597596303917064
LINC01023	-2.68662447538046	0.906434284760842
BMP7	-2.68662447538046	0.906434284760842
PDGFRL	-2.68662447538046	0.906434284760842
AC087477.2	-2.68662447538046	1
PRKY	-2.68662447538046	1
TCEAL2	-2.68662447538046	1
RGS13	-2.68662447538046	1
KCNT2	-2.68662447538046	1
MFSD4A	-2.68662447538046	1
ZNF491	-2.68662447538046	1
MTFR2	-2.68662447538046	1
LRRTM2	-2.68662447538046	1
GLI1	-2.68662447538046	1
THSD4	-2.68662447538046	1
PROM1	-2.68662447538046	1
AC113383.1	-2.68662447538046	1
ATP6V0A4	-2.68662447538046	1
PAPLN	-2.68662447538046	1
NTRK3	-2.68662447538046	1
KCNMB1	-2.68662447538046	1
MYLK	-2.67135771872715	0.039390899678694
FZD4	-2.66015226401927	0.041389127322535
TSPAN15	-2.63771487489951	0.000331520796043
FGF2	-2.63771487489951	0.01872031389148
CMYA5	-2.62773078632689	0.55009861584536
FILIP1L	-2.61845297273888	0.066301190455216
SEMA3B	-2.61467463350145	4.53016337208913E-10
RFTN1	-2.61262389393668	0.16758463195057
CRISPLD2	-2.61262389393668	0.297276634349429
RCAN2	-2.58708880182954	0.085693606780349
NAA80	-2.58708880182954	0.322019832876723
ANKAR	-2.58708880182954	0.322019832876723
MUC7	-2.58708880182954	0.322019832876723
ADAMTS9	-2.58708880182954	0.56070009568129
C3	-2.58708880182954	0.71730515215725
PRRG1	-2.58708880182954	0.933107417054425
CRIM1	-2.56633024166274	0.00766541385014
XBP1	-2.55502759259725	2.2300660627515E-05
PLAAT3	-2.5531414699062	3.50952334169714E-05
RBMS3	-2.53462138193541	0.072462057937206
CPA3	-2.53462138193541	0.579592434103929
ITGA8	-2.53462138193541	0.933107417054425
BEND7	-2.53462138193541	0.933107417054425
KIAA1324	-2.53462138193541	0.933107417054425
POMT1	-2.53462138193541	0.933107417054425
PRICKLE1	-2.53462138193541	0.933107417054425
ASTN2	-2.53462138193541	0.933107417054425
GLT8D2	-2.53462138193541	0.933107417054425
LEPR	-2.53462138193541	1
ACTG2	-2.50219990424303	0.026933845683055
B4GALNT1	-2.50219990424303	0.256877192175048
ITGB4	-2.49397939743807	2.06506266397451E-05
SAA1	-2.49397939743807	0.00050583546375
COL5A2	-2.48017359791304	0.003517962711353
TCIM	-2.48017359791304	0.008089851311438
AC092164.1	-2.48017359791304	0.574218781080797
CNTFR	-2.48017359791304	0.574218781080797
PRPS2	-2.48017359791304	0.574218781080797
EPHB3	-2.48017359791304	0.574218781080797
LINC01140	-2.48017359791304	0.784554959325783
SCGB2A1	-2.48017359791304	0.936689458286577
NR2F2-AS1	-2.47161158440961	0.075760709418738
TGFBI	-2.45780578488458	0.0293194380534
